
Time: 30.52812   Pressure: 985.98000  Temperature: 11.37000    Humidity: 60.73050  UV: 27.00000    UVI: 1.12696     Ambient Light: 15568.00000  Lux: 12443.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.10000   O3 Gas: 0.68802    O3 Reference: 1.62605    O3 Temperature: 1.14203    
Time: 31.31196   Pressure: 986.00000  Temperature: 11.37000    Humidity: 61.04330  UV: 29.00000    UVI: 1.12696     Ambient Light: 15375.00000  Lux: 12283.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09800   O3 Gas: 0.73802    O3 Reference: 1.63005    O3 Temperature: 1.15604    
Time: 32.10001   Pressure: 986.00000  Temperature: 11.37000    Humidity: 61.13486  UV: 27.00000    UVI: 1.12696     Ambient Light: 15292.00000  Lux: 12230.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.10000   O3 Gas: 0.62602    O3 Reference: 1.62405    O3 Temperature: 1.15404    
Time: 32.88693   Pressure: 985.96000  Temperature: 11.36000    Humidity: 60.93649  UV: 27.00000    UVI: 1.12696     Ambient Light: 15429.00000  Lux: 12359.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.10000   O3 Gas: 0.68002    O3 Reference: 1.63005    O3 Temperature: 1.15404    
Time: 33.67242   Pressure: 985.93000  Temperature: 11.34000    Humidity: 60.76102  UV: 29.00000    UVI: 1.21043     Ambient Light: 15588.00000  Lux: 12465.60000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.10000   O3 Gas: 0.65802    O3 Reference: 1.62605    O3 Temperature: 1.14603    
Time: 34.46035   Pressure: 985.99000  Temperature: 11.32000    Humidity: 60.40244  UV: 29.00000    UVI: 1.21043     Ambient Light: 15508.00000  Lux: 12407.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.10000   O3 Gas: 0.78602    O3 Reference: 1.62605    O3 Temperature: 1.14603    
Time: 35.24634   Pressure: 985.96000  Temperature: 11.31000    Humidity: 60.22696  UV: 27.00000    UVI: 1.12696     Ambient Light: 15498.00000  Lux: 12431.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.10000   O3 Gas: 0.69202    O3 Reference: 1.62405    O3 Temperature: 1.14003    
Time: 36.03374   Pressure: 985.96000  Temperature: 11.32000    Humidity: 60.21933  UV: 27.00000    UVI: 1.12696     Ambient Light: 15481.00000  Lux: 12203.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.10000   O3 Gas: 0.66802    O3 Reference: 1.62805    O3 Temperature: 1.15004    
Time: 36.82111   Pressure: 986.02000  Temperature: 11.29000    Humidity: 60.30325  UV: 27.00000    UVI: 1.12696     Ambient Light: 14811.00000  Lux: 11841.60000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09800   O3 Gas: 0.74802    O3 Reference: 1.62205    O3 Temperature: 1.14003    
Time: 37.60761   Pressure: 986.04000  Temperature: 11.30000    Humidity: 60.83731  UV: 27.00000    UVI: 1.12696     Ambient Light: 14813.00000  Lux: 11852.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09800   O3 Gas: 0.55802    O3 Reference: 1.62405    O3 Temperature: 1.13803    
Time: 38.39404   Pressure: 985.97000  Temperature: 11.32000    Humidity: 61.34085  UV: 27.00000    UVI: 1.12696     Ambient Light: 14803.00000  Lux: 11836.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09800   O3 Gas: 0.68202    O3 Reference: 1.62605    O3 Temperature: 1.14003    
Time: 39.18039   Pressure: 985.99000  Temperature: 11.32000    Humidity: 61.60025  UV: 27.00000    UVI: 1.12696     Ambient Light: 14730.00000  Lux: 11778.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09600   O3 Gas: 0.73202    O3 Reference: 1.62405    O3 Temperature: 1.14203    
Time: 39.96842   Pressure: 986.06000  Temperature: 11.31000    Humidity: 61.45529  UV: 27.00000    UVI: 1.12696     Ambient Light: 14908.00000  Lux: 12056.00000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.07003    UVB: 0.09800   O3 Gas: 0.72602    O3 Reference: 1.62605    O3 Temperature: 1.13403    
